Date,SPY,VEA,EEM,IEF,TLT,TIP,LQD,VNQ,GLD,DBC
2020-02-03,296.2026672363281,35.598323822021484,37.284996032714844,98.08992767333984,121.47577667236328,96.73074340820312,104.7864990234375,74.30863189697266,148.36000061035156,12.451675415039062
2020-02-04,300.7173156738281,36.17101287841797,38.24821090698242,97.52101135253906,119.83988189697266,96.31494140625,104.52984619140625,75.07350158691406,146.42999267578125,12.469077110290527
2020-02-05,304.19000244140625,36.51961135864258,38.46711349487305,97.0986328125,118.52947235107422,96.02962493896484,104.46566009521484,75.12080383300781,146.61000061035156,12.660507202148438
2020-02-06,305.21356201171875,36.644107818603516,38.50214385986328,97.16761016845703,119.06370544433594,96.20894622802734,104.41756439208984,75.37312316894531,147.39999389648438,12.712716102600098
2020-02-07,303.58685302734375,36.287208557128906,37.96799850463867,97.63308715820312,120.54935455322266,96.60029602050781,104.81858825683594,75.35734558105469,147.7899932861328,12.643104553222656
2020-02-10,305.85333251953125,36.37020492553711,38.178157806396484,97.82276153564453,120.88320922851562,96.74703979492188,105.06723022460938,76.20104217529297,148.1699981689453,12.529986381530762
2020-02-11,306.38330078125,36.619205474853516,38.677268981933594,97.58999633789062,120.27391052246094,96.46170043945312,104.91484069824219,76.77665710449219,147.66000366210938,12.573493957519531
2020-02-12,308.35736083984375,36.76860427856445,39.20266342163086,97.34001922607422,119.66461944580078,96.36387634277344,104.8667221069336,77.23400115966797,147.5399932861328,12.747520446777344
2020-02-13,308.0282897949219,36.50301742553711,38.6860237121582,97.42622375488281,120.12362670898438,96.56768798828125,104.79454803466797,77.69921875,148.3800048828125,12.75622272491455
2020-02-14,308.5216979980469,36.478118896484375,38.703548431396484,97.66753387451172,120.64952850341797,96.64104461669922,105.05113983154297,78.50347900390625,149.0,12.747520446777344
2020-02-18,307.7266845703125,36.22911071777344,38.44960403442383,97.82276153564453,121.47577667236328,96.85301971435547,105.25165557861328,78.416748046875,150.91000366210938,12.843235969543457
2020-02-19,309.19793701171875,36.37850570678711,38.72980880737305,97.80547332763672,121.46744537353516,96.81224822998047,105.10735321044922,77.36015319824219,151.7899932861328,12.965055465698242
2020-02-20,307.927734375,36.1129150390625,38.12561798095703,98.08992767333984,122.41896057128906,96.99974822998047,105.460205078125,78.2826919555664,152.41000366210938,12.912847518920898
2020-02-21,304.7565612792969,35.94691467285156,37.90670394897461,98.48649597167969,123.56239318847656,97.17911529541016,105.66873931884766,78.51139068603516,154.6999969482422,12.860639572143555
2020-02-24,294.6492004394531,34.54423522949219,36.4881591796875,99.25372314453125,125.40702819824219,97.62752532958984,105.6847915649414,77.43900299072266,156.08999633789062,12.6170015335083
2020-02-25,285.7206726074219,33.95492935180664,36.199195861816406,99.52951049804688,126.07479095458984,97.46446990966797,105.78902435302734,75.34158325195312,153.3000030517578,12.382063865661621
2020-02-26,284.6697998046875,33.97983169555664,36.4881591796875,99.4778060913086,125.40702819824219,97.41552734375,105.39603424072266,74.52941131591797,153.97000122070312,12.260244369506836
2020-02-27,271.88470458984375,32.94234848022461,35.612510681152344,99.96050262451172,126.767578125,97.70091247558594,104.83464050292969,70.56324768066406,154.0,12.051411628723145
2020-02-28,270.7424011230469,32.75975799560547,35.481163024902344,101.08116912841797,129.6304473876953,97.85578155517578,106.01361083984375,68.8600845336914,148.3800048828125,11.84257698059082
2020-03-02,282.4673156738281,33.191349029541016,36.25173568725586,101.01212310791016,128.67669677734375,98.08406066894531,105.90828704833984,71.80119323730469,149.1999969482422,12.112320899963379
2020-03-03,274.379638671875,32.92575454711914,36.006553649902344,102.1859359741211,130.6743927001953,99.07868194580078,107.11453247070312,71.63560485839844,153.88999938964844,12.13842487335205
2020-03-04,285.91259765625,33.83042907714844,36.645774841308594,101.96151733398438,129.28683471679688,98.93196105957031,107.267333984375,74.3401870727539,154.16000366210938,12.147126197814941
2020-03-05,276.4083251953125,32.94234848022461,35.875205993652344,102.86770629882812,132.5050506591797,99.24172973632812,107.22710418701172,72.74739837646484,157.49000549316406,12.016606330871582
